Review_ID,Product_ID,Product_Name,Category,Customer_ID,Review_Date,Rating,Review_Title,Review_Text,Verified_Purchase,Helpful_Votes
REV15161,PROD1013,Ceramic Coffee Mug Set,Home & Kitchen,CUS5664,2025-09-08,4,Amazing quality,"Really happy with this purchase, quality feels premium.",Yes,1.0
REV13412,PROD1012,Electric Kettle,Home & Kitchen,CUS2189,2025-02-05,5,Best buy,"Works flawlessly, setup was simple, and battery lasts long.",Yes,8.0
REV10141,PROD1009,Sunglasses Classic,Accessories,CUS4570,2026-05-13,5,Love it,The sound quality is amazing and battery life is excellent.,Yes,0.0
REV15325,PROD1016,Running Shoes,Sportswear,CUS4159,2025-04-08,4,Excellent product,"Perfect gift, my family loved it, packaging was excellent too.",Yes,4.0
REV13553,PROD1013,Ceramic Coffee Mug Set,Home & Kitchen,CUS4564,2026-01-22,5,Love it,"Absolutely love this product, works perfectly and looks great.",Yes,25.0
REV15560,PROD1016,Running Shoes,Sportswear,CUS1051,2026-04-11,5,Decent for the price,"The product works as expected, delivery took a bit long.",No,1.0
REV13677,PROD1027,Bluetooth Gaming Mouse,Electronics,CUS5852,2025-10-31,5,Love it,Customer service was helpful and the product exceeded expectations.,Yes,5.0
REV11754,PROD1003,Portable Bluetooth Speaker,Electronics,CUS1811,2025-01-15,3,Highly recommend,"Beautiful design, sturdy material, and very durable overall.",Yes,16.0
REV16336,PROD1029,Baby Stroller,Baby Products,CUS5523,2025-10-15,4,Love it,"Really happy with this purchase, quality feels premium.",Yes,14.0
REV12409,PROD1011,Non-Stick Frying Pan,Home & Kitchen,CUS4552,2026-01-24,2,Bad experience,"Very disappointed, the product stopped working after two days.",Yes,1.0
REV10001,PROD1021,Kids Winter Jacket,Clothing,CUS1912,2025-01-26,4,Average product,"The product works as expected, delivery took a bit long.",Yes,7.0
REV15616,PROD1007,Laptop Backpack,Accessories,CUS3128,2025-01-13,4,Great purchase,"Absolutely love this product, works perfectly and looks great.",No,3.0
REV13641,PROD1003,Portable Bluetooth Speaker,Electronics,CUS4030,2025-03-12,5,Highly recommend,"Excellent build quality, fast delivery, highly recommend to everyone.",Yes,14.0
REV12382,PROD1030,Board Game Family Pack,Toys & Games,CUS5175,2025-08-19,1,Bad experience,"Very disappointed, the product stopped working after two days.",No,0.0
REV14914,PROD1020,Women's Denim Jacket,Clothing,CUS2771,2025-11-08,5,Very satisfied,"Really happy with this purchase, quality feels premium.",Yes,9.0
REV10184,PROD1010,Stainless Steel Water Bottle,Home & Kitchen,CUS1115,2026-07-01,5,Great purchase,"Excellent build quality, fast delivery, highly recommend to everyone.",Yes,16.0
REV16693,PROD1007,Laptop Backpack,Accessories,CUS1855,2025-03-24,4,Love it,"Perfect gift, my family loved it, packaging was excellent too.",Yes,8.0
REV15449,PROD1029,Baby Stroller,Baby Products,CUS1606,2025-05-21,3,Bad experience,"Not worth the money, quality is much worse than expected.",No,6.0
REV14684,PROD1021,Kids Winter Jacket,Clothing,CUS2337,2025-07-29,4,It's okay,"It is okay for daily use, though design feels a bit plain.",Yes,17.0
REV14340,PROD1009,Sunglasses Classic,Accessories,CUS1765,2026-07-18,3,Amazing quality,"Amazing quality for the price, will definitely buy again.",No,8.0
REV13325,PROD1016,Running Shoes,Sportswear,CUS3487,2026-01-15,5,Great purchase,"Excellent build quality, fast delivery, highly recommend to everyone.",Yes,0.0
REV12959,PROD1005,Noise Cancelling Earbuds,Electronics,CUS4121,2025-03-22,5,Average product,"Average quality, works fine but packaging could be better.",Yes,0.0
REV15795,PROD1026,Almond Butter Jar,Grocery,CUS2467,2025-07-11,5,Highly recommend,The sound quality is amazing and battery life is excellent.,Yes,4.0
REV12371,PROD1004,4K Ultra HD Smart TV,Electronics,CUS2209,2026-01-21,2,Broke quickly,"Bad experience overall, would not recommend this to anyone.",Yes,13.0
REV12456,PROD1012,Electric Kettle,Home & Kitchen,CUS4555,2025-01-06,5,Best buy,"Superb performance, this is one of the best purchases I made.",Yes,1.0
REV15842,PROD1029,Baby Stroller,Baby Products,CUS5749,2025-02-28,5,Best buy,Fast shipping and the product works exactly as advertised.,Yes,0.0
REV10617,PROD1026,Almond Butter Jar,Grocery,CUS2468,2025-04-20,5,Excellent product,The quality is outstanding and it arrived earlier than expected.,Yes,0.0
REV11290,PROD1026,Almond Butter Jar,Grocery,CUS3845,2026-03-26,3,Poor quality,The fabric quality is cheap and it started tearing quickly.,Yes,2.0
REV15804,PROD1027,Bluetooth Gaming Mouse,Electronics,CUS4758,2025-07-07,4,Great purchase,"Very comfortable and easy to use, exactly as described.",Yes,3.0
REV14297,PROD1014,Robot Vacuum Cleaner,Home & Kitchen,CUS1351,2026-01-11,3,Excellent product,"Perfect gift, my family loved it, packaging was excellent too.",Yes,38.0
REV16187,PROD1026,Almond Butter Jar,Grocery,CUS3620,2026-04-24,5,Excellent product,Customer service was helpful and the product exceeded expectations.,Yes,11.0
REV13960,PROD1012,Electric Kettle,Home & Kitchen,CUS5960,2026-02-19,5,Great purchase,"Really happy with this purchase, quality feels premium.",No,17.0
REV13243,PROD1013,Ceramic Coffee Mug Set,Home & Kitchen,CUS2844,2026-02-18,5,Best buy,Fast shipping and the product works exactly as advertised.,Yes,20.0
REV10583,PROD1014,Robot Vacuum Cleaner,Home & Kitchen,CUS2222,2025-11-04,5,Highly recommend,"Amazing quality for the price, will definitely buy again.",Yes,0.0
REV11681,PROD1008,Leather Wallet,Accessories,CUS4966,2026-01-16,5,Best buy,"Very comfortable and easy to use, exactly as described.",No,4.0
REV16325,PROD1017,Yoga Mat,Sportswear,CUS1739,2026-04-25,5,Amazing quality,"Beautiful design, sturdy material, and very durable overall.",Yes,8.0
REV11437,PROD1024,Electric Toothbrush,Beauty & Personal Care,CUS5954,2025-10-22,2,Bad experience,"Bad experience overall, would not recommend this to anyone.",Yes,31.0
REV10572,PROD1025,Organic Green Tea,Grocery,CUS1128,2025-09-04,2,Very disappointed,Delivery was extremely delayed and packaging was damaged badly.,No,3.0
REV14647,PROD1028,Mechanical Keyboard,Electronics,CUS1578,2026-07-14,5,Love it,The quality is outstanding and it arrived earlier than expected.,Yes,8.0
REV10843,PROD1020,Women's Denim Jacket,Clothing,CUS2792,2025-01-21,3,Does the job,"Reasonable purchase, could use some improvements in quality.",Yes,7.0
REV14600,PROD1019,Men's Cotton T-Shirt,Clothing,CUS1249,2025-04-21,4,Very satisfied,"Superb performance, this is one of the best purchases I made.",No,0.0
REV10508,PROD1020,Women's Denim Jacket,Clothing,CUS4863,2025-03-05,3,Fair quality,"It is decent for the price, some features could be improved.",Yes,6.0
REV16386,PROD1020,Women's Denim Jacket,Clothing,CUS3615,2026-05-07,5,Best buy,"Great value for money, exceeded my expectations completely.",Yes,7.0
REV16022,PROD1024,Electric Toothbrush,Beauty & Personal Care,CUS3418,2025-05-27,5,Highly recommend,"Very comfortable and easy to use, exactly as described.",Yes,11.0
REV16092,PROD1015,Air Fryer,Home & Kitchen,CUS3347,2026-07-18,5,Excellent product,Customer service was helpful and the product exceeded expectations.,Yes,10.0
REV12514,PROD1029,Baby Stroller,Baby Products,CUS3415,2025-11-29,5,Very satisfied,The sound quality is amazing and battery life is excellent.,Yes,5.0
REV10789,PROD1015,Air Fryer,Home & Kitchen,CUS1065,2026-01-13,5,Great purchase,"Great value for money, exceeded my expectations completely.",Yes,8.0
REV10195,PROD1014,Robot Vacuum Cleaner,Home & Kitchen,CUS3501,2025-03-03,3,It's okay,"It works fine, but I expected slightly better build quality.",Yes,8.0
REV16089,PROD1017,Yoga Mat,Sportswear,CUS4967,2025-07-18,5,Love it,"Great value for money, exceeded my expectations completely.",Yes,30.0
REV16003,PROD1010,Stainless Steel Water Bottle,Home & Kitchen,CUS1348,2026-04-02,4,Excellent product,The quality is outstanding and it arrived earlier than expected.,Yes,13.0
REV15122,PROD1021,Kids Winter Jacket,Clothing,CUS4718,2026-02-20,5,Amazing quality,The sound quality is amazing and battery life is excellent.,Yes,11.0
REV16958,PROD1007,Laptop Backpack,Accessories,CUS3813,2025-08-21,1,Very disappointed,"Late delivery, wrong item received, and refund process was slow.",Yes,2.0
REV10054,PROD1024,Electric Toothbrush,Beauty & Personal Care,CUS3779,2025-04-22,5,Highly recommend,"Great value for money, exceeded my expectations completely.",Yes,2.0
REV10562,PROD1002,Smart Fitness Watch,Electronics,CUS3351,2026-02-23,5,Best buy,"Excellent build quality, fast delivery, highly recommend to everyone.",Yes,14.0
REV15989,PROD1013,Ceramic Coffee Mug Set,Home & Kitchen,CUS5905,2025-07-03,4,Amazing quality,"Absolutely love this product, works perfectly and looks great.",Yes,5.0
REV16111,PROD1004,4K Ultra HD Smart TV,Electronics,CUS5420,2025-10-10,3,Best buy,The sound quality is amazing and battery life is excellent.,Yes,1.0
REV15688,PROD1004,4K Ultra HD Smart TV,Electronics,CUS5871,2026-04-03,4,Best buy,"Beautiful design, sturdy material, and very durable overall.",No,19.0
REV10413,PROD1024,Electric Toothbrush,Beauty & Personal Care,CUS1133,2026-01-01,5,Excellent product,"Really happy with this purchase, quality feels premium.",Yes,2.0
REV10103,PROD1029,Baby Stroller,Baby Products,CUS3139,2025-07-02,5,Great purchase,Customer service was helpful and the product exceeded expectations.,Yes,23.0
REV16367,PROD1011,Non-Stick Frying Pan,Home & Kitchen,CUS3787,2025-02-13,5,Best buy,"Perfect gift, my family loved it, packaging was excellent too.",Yes,6.0
REV10060,PROD1028,Mechanical Keyboard,Electronics,CUS2936,2025-06-20,3,Love it,"Amazing quality for the price, will definitely buy again.",Yes,1.0
REV13644,PROD1026,Almond Butter Jar,Grocery,CUS1680,2025-12-30,4,Does the job,"It works fine, but I expected slightly better build quality.",Yes,3.0
REV14487,PROD1016,Running Shoes,Sportswear,CUS1276,2026-06-19,4,Very satisfied,"Great value for money, exceeded my expectations completely.",Yes,6.0
REV14989,PROD1029,Baby Stroller,Baby Products,CUS5788,2025-04-09,4,Amazing quality,Customer service was helpful and the product exceeded expectations.,Yes,45.0
REV15310,PROD1019,Men's Cotton T-Shirt,Clothing,CUS1511,2025-03-03,5,Love it,Fast shipping and the product works exactly as advertised.,Yes,4.0
REV10245,PROD1028,Mechanical Keyboard,Electronics,CUS3691,2026-07-01,4,Great purchase,"Amazing quality for the price, will definitely buy again.",Yes,7.0
REV12018,PROD1005,Noise Cancelling Earbuds,Electronics,CUS4487,2026-02-26,4,Excellent product,"Absolutely love this product, works perfectly and looks great.",Yes,4.0
REV10922,PROD1025,Organic Green Tea,Grocery,CUS2755,2025-08-15,5,Highly recommend,"Perfect gift, my family loved it, packaging was excellent too.",No,3.0
REV15683,PROD1013,Ceramic Coffee Mug Set,Home & Kitchen,CUS1417,2025-11-15,3,Very satisfied,Customer service was helpful and the product exceeded expectations.,Yes,1.0
REV13743,PROD1013,Ceramic Coffee Mug Set,Home & Kitchen,CUS2269,2026-07-16,4,Excellent product,"Five stars, everything about this product is fantastic.",No,5.0
REV11225,PROD1023,Herbal Shampoo,Beauty & Personal Care,CUS2338,2025-03-03,2,Not recommended,Delivery was extremely delayed and packaging was damaged badly.,Yes,19.0
REV15794,PROD1019,Men's Cotton T-Shirt,Clothing,CUS1064,2025-08-01,5,Best buy,Customer service was helpful and the product exceeded expectations.,No,3.0
REV12124,PROD1022,Face Moisturizer Cream,Beauty & Personal Care,CUS1212,2026-04-10,4,Decent for the price,"Reasonable purchase, could use some improvements in quality.",Yes,30.0
REV14788,PROD1029,Baby Stroller,Baby Products,CUS2668,2026-07-25,3,Poor quality,Terrible customer service and the product does not match description.,Yes,10.0
REV11116,PROD1029,Baby Stroller,Baby Products,CUS5830,2025-10-25,4,Love it,"Excellent build quality, fast delivery, highly recommend to everyone.",No,1.0
REV16814,PROD1024,Electric Toothbrush,Beauty & Personal Care,CUS4938,2026-06-01,2,Waste of money,"Late delivery, wrong item received, and refund process was slow.",Yes,19.0
REV13250,PROD1024,Electric Toothbrush,Beauty & Personal Care,CUS4348,2025-01-24,5,Fair quality,"Fair quality overall, similar to other products in this range.",Yes,0.0
REV15771,PROD1014,Robot Vacuum Cleaner,Home & Kitchen,CUS1247,2025-09-27,4,Amazing quality,"Beautiful design, sturdy material, and very durable overall.",No,3.0
REV14513,PROD1016,Running Shoes,Sportswear,CUS2438,2025-03-06,1,Average product,"Product matches description, performance is average at best.",Yes,13.0
REV16980,PROD1026,Almond Butter Jar,Grocery,CUS4621,2026-02-06,4,Excellent product,"Excellent build quality, fast delivery, highly recommend to everyone.",Yes,1.0
REV15445,PROD1023,Herbal Shampoo,Beauty & Personal Care,CUS5677,2025-12-23,5,Amazing quality,"Really happy with this purchase, quality feels premium.",Yes,0.0
REV16622,PROD1004,4K Ultra HD Smart TV,Electronics,CUS3356,2025-12-04,4,Great purchase,"Great value for money, exceeded my expectations completely.",No,4.0
REV16322,PROD1007,Laptop Backpack,Accessories,CUS1808,2026-03-31,1,Broke quickly,Delivery was extremely delayed and packaging was damaged badly.,Yes,11.0
REV10997,PROD1022,Face Moisturizer Cream,Beauty & Personal Care,CUS4589,2025-07-05,5,Does the job,"It works fine, but I expected slightly better build quality.",Yes,4.0
REV11683,PROD1015,Air Fryer,Home & Kitchen,CUS2362,2025-06-14,5,Amazing quality,"Works flawlessly, setup was simple, and battery lasts long.",Yes,2.0
REV11228,PROD1030,Board Game Family Pack,Toys & Games,CUS3111,2025-12-19,5,Love it,The sound quality is amazing and battery life is excellent.,No,6.0
REV15823,PROD1012,Electric Kettle,Home & Kitchen,CUS4381,2025-01-23,5,Excellent product,"Excellent build quality, fast delivery, highly recommend to everyone.",No,2.0
REV15607,PROD1026,Almond Butter Jar,Grocery,CUS3759,2025-11-04,1,Very disappointed,Extremely disappointed with the build quality and finishing.,Yes,7.0
REV16380,PROD1029,Baby Stroller,Baby Products,CUS2164,2025-08-26,5,Great purchase,"Perfect gift, my family loved it, packaging was excellent too.",Yes,12.0
REV13699,PROD1016,Running Shoes,Sportswear,CUS5971,2026-05-27,5,Love it,"Amazing quality for the price, will definitely buy again.",Yes,14.0
REV15633,PROD1011,Non-Stick Frying Pan,Home & Kitchen,CUS1878,2026-07-17,5,Very satisfied,"Absolutely love this product, works perfectly and looks great.",Yes,7.0
REV11079,PROD1011,Non-Stick Frying Pan,Home & Kitchen,CUS1310,2025-03-31,2,It's okay,"Average quality, works fine but packaging could be better.",No,1.0
REV16437,PROD1002,Smart Fitness Watch,Electronics,CUS1215,2025-08-10,4,Best buy,The quality is outstanding and it arrived earlier than expected.,Yes,12.0
REV15758,PROD1006,USB-C Fast Charger,Electronics,CUS4623,2025-10-31,1,Very disappointed,"Product feels flimsy and cheaply made, broke almost immediately.",Yes,2.0
REV11592,PROD1003,Portable Bluetooth Speaker,Electronics,CUS5428,2025-11-12,4,Amazing quality,Fast shipping and the product works exactly as advertised.,Yes,1.0
REV10403,PROD1017,Yoga Mat,Sportswear,CUS4467,2025-04-24,3,Average product,"The product works as expected, delivery took a bit long.",No,8.0
REV12420,PROD1025,Organic Green Tea,Grocery,CUS4191,2025-07-05,5,Best buy,"Superb performance, this is one of the best purchases I made.",Yes,3.0
REV11720,PROD1025,Organic Green Tea,Grocery,CUS3270,2026-05-20,3,Amazing quality,"Absolutely love this product, works perfectly and looks great.",No,2.0
REV15354,PROD1010,Stainless Steel Water Bottle,Home & Kitchen,CUS3588,2025-01-11,5,Amazing quality,"Really happy with this purchase, quality feels premium.",Yes,3.0
REV14466,PROD1009,Sunglasses Classic,Accessories,CUS2226,2025-04-22,5,Best buy,"Very comfortable and easy to use, exactly as described.",Yes,1.0
REV13350,PROD1030,Board Game Family Pack,Toys & Games,CUS1189,2025-05-24,4,Very satisfied,"Absolutely love this product, works perfectly and looks great.",Yes,0.0
REV11327,PROD1017,Yoga Mat,Sportswear,CUS2106,2025-11-06,4,Great purchase,The sound quality is amazing and battery life is excellent.,Yes,3.0
REV12790,PROD1001,Wireless Bluetooth Headphones,Electronics,CUS3001,2026-03-18,5,Highly recommend,"Superb performance, this is one of the best purchases I made.",Yes,8.0
REV14083,PROD1003,Portable Bluetooth Speaker,Electronics,CUS3893,2025-06-30,5,Average product,"It is okay for daily use, though design feels a bit plain.",Yes,8.0
REV16889,PROD1021,Kids Winter Jacket,Clothing,CUS4248,2025-06-15,5,Love it,Fast shipping and the product works exactly as advertised.,Yes,0.0
REV10080,PROD1009,Sunglasses Classic,Accessories,CUS1945,2025-04-20,4,Amazing quality,"Works flawlessly, setup was simple, and battery lasts long.",Yes,2.0
REV13220,PROD1022,Face Moisturizer Cream,Beauty & Personal Care,CUS2063,2025-10-09,5,Love it,"Very comfortable and easy to use, exactly as described.",Yes,1.0
REV14316,PROD1015,Air Fryer,Home & Kitchen,CUS1147,2025-02-18,5,Great purchase,"Beautiful design, sturdy material, and very durable overall.",No,3.0
REV16910,PROD1027,Bluetooth Gaming Mouse,Electronics,CUS5024,2025-12-24,1,Waste of money,Terrible customer service and the product does not match description.,No,15.0
REV11145,PROD1017,Yoga Mat,Sportswear,CUS3166,2025-06-21,4,Very satisfied,"Works flawlessly, setup was simple, and battery lasts long.",No,8.0
REV14231,PROD1020,Women's Denim Jacket,Clothing,CUS1400,2025-01-03,5,Great purchase,"Perfect gift, my family loved it, packaging was excellent too.",Yes,10.0
